ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,IsHoliday_y,IsHoliday_y_lower,IsHoliday_y_upper,MarkDown1,MarkDown1_lower,MarkDown1_upper,MarkDown2,MarkDown2_lower,MarkDown2_upper,MarkDown3,MarkDown3_lower,MarkDown3_upper,MarkDown4,MarkDown4_lower,MarkDown4_upper,MarkDown5,MarkDown5_lower,MarkDown5_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-03,24617.489498500134,18111.244636207764,33376.10978048356,24617.489498500134,24617.489498500134,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,1149.0653432205604,1149.0653432205604,1149.0653432205604,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,2884.401963750444,2884.401963750444,2884.401963750444,0.0,0.0,0.0,25766.554841720696
2010-12-10,24626.659301918527,30431.345770462725,45179.621680787015,24626.659301918527,24626.659301918527,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,13042.855184296664,13042.855184296664,13042.855184296664,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,14778.19180482655,14778.19180482655,14778.19180482655,0.0,0.0,0.0,37669.514486215194
2010-12-17,24635.82910533692,37579.29432980321,52548.66865877351,24635.82910533692,24635.82910533692,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,20048.899325570183,20048.899325570183,20048.899325570183,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,21784.235946100067,21784.235946100067,21784.235946100067,0.0,0.0,0.0,44684.728430907104
2010-12-24,24644.998906977675,35122.62872920204,49667.414910255975,24644.998906977675,24644.998906977675,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,17671.930383044702,17671.930383044702,17671.930383044702,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,19407.267003574583,19407.267003574583,19407.267003574583,0.0,0.0,0.0,42316.92929002238
2010-12-31,24654.168708618436,25133.482321070787,39980.525651137265,24654.168708618436,24654.168708618436,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,7739.461983154684,7739.461983154684,7739.461983154684,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,9474.798603684569,9474.798603684569,9474.798603684569,0.0,0.0,0.0,32393.63069177312
2011-01-07,24663.338510259193,13604.71750981232,28317.522556382308,24663.338510259193,24663.338510259193,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-3822.093666753716,-3822.093666753716,-3822.093666753716,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-2086.757046223833,-2086.757046223833,-2086.757046223833,0.0,0.0,0.0,20841.244843505476
2011-01-14,24672.50831189995,7185.398712492197,20850.457006897235,24672.50831189995,24672.50831189995,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-11131.665722137266,-11131.665722137266,-11131.665722137266,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-9396.329101607382,-9396.329101607382,-9396.329101607382,0.0,0.0,0.0,13540.842589762684
2011-01-21,24681.678113540707,5455.4601424393295,21076.96647878991,24681.678113540707,24681.678113540707,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-11114.497110003189,-11114.497110003189,-11114.497110003189,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-9379.160489473305,-9379.160489473305,-9379.160489473305,0.0,0.0,0.0,13567.181003537518
2011-01-28,24690.84791523435,13061.986545654945,27650.869408712828,24690.84791523435,24690.84791523435,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4239.74512730457,-4239.74512730457,-4239.74512730457,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-2504.4085067746864,-2504.4085067746864,-2504.4085067746864,0.0,0.0,0.0,20451.10278792978
2011-02-04,24700.017716927992,22685.863867046653,37927.774007388696,24700.017716927992,24700.017716927992,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,5803.769670663444,5803.769670663444,5803.769670663444,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,7539.106291193328,7539.106291193328,7539.106291193328,0.0,0.0,0.0,30503.787387591437
2011-02-11,24709.18751862163,30310.64596898396,45402.51195976017,24709.18751862163,24709.18751862163,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,13376.856955659832,13376.856955659832,13376.856955659832,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,15112.193576189717,15112.193576189717,15112.193576189717,0.0,0.0,0.0,38086.044474281465
2011-02-18,24718.357320315274,30847.568231290898,45627.05153650325,24718.357320315274,24718.357320315274,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,13731.354390266188,13731.354390266188,13731.354390266188,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,15466.691010796072,15466.691010796072,15466.691010796072,0.0,0.0,0.0,38449.71171058146
2011-02-25,24727.527124114764,23959.024183902013,38810.12604878168,24727.527124114764,24727.527124114764,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,6487.445941068479,6487.445941068479,6487.445941068479,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757683,-2052.5613557757683,-2052.5613557757683,8222.782561598364,8222.782561598364,8222.782561598364,0.0,0.0,0.0,31214.973065183243
2011-03-04,24736.696927914258,14008.670557717727,29109.616907160605,24736.696927914258,24736.696927914258,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-3275.433626419087,-3275.433626419087,-3275.433626419087,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-1540.0970058892037,-1540.0970058892037,-1540.0970058892037,0.0,0.0,0.0,21461.26330149517
2011-03-11,24745.86673171375,9157.52851225545,23522.785134125566,24745.86673171375,24745.86673171375,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8364.936718824012,-8364.936718824012,-8364.936718824012,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6629.600098294127,-6629.600098294127,-6629.600098294127,0.0,0.0,0.0,16380.93001288974
2011-03-18,24755.03653551324,11795.00384431533,26923.356664141764,24755.03653551324,24755.03653551324,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-5148.80915404687,-5148.80915404687,-5148.80915404687,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-3413.472533516987,-3413.472533516987,-3413.472533516987,0.0,0.0,0.0,19606.22738146637
2011-03-25,24764.206339312736,21316.340659131918,36203.58772091936,24764.206339312736,24764.206339312736,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,3497.055496469832,3497.055496469832,3497.055496469832,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,5232.392116999716,5232.392116999716,5232.392116999716,0.0,0.0,0.0,28261.261835782567
2011-04-01,24773.376142518515,28258.29220098311,42766.469776338134,24773.376142518515,24773.376142518515,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,10869.407860909316,10869.407860909316,10869.407860909316,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,12604.744481439202,12604.744481439202,12604.744481439202,0.0,0.0,0.0,35642.784003427834
2011-04-08,24782.545945724294,29572.18056430949,44106.61804366969,24782.545945724294,24782.545945724294,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,12186.56376344204,12186.56376344204,12186.56376344204,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,13921.900383971924,13921.900383971924,13921.900383971924,0.0,0.0,0.0,36969.10970916633
2011-04-15,24791.715748930073,24869.54069612732,39763.62063906503,24791.715748930073,24791.715748930073,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,7916.426656113498,7916.426656113498,7916.426656113498,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,9651.763276643382,9651.763276643382,9651.763276643382,0.0,0.0,0.0,32708.14240504357
2011-04-22,24800.88555213585,19705.268397254084,34460.06087995541,24800.88555213585,24800.88555213585,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,2007.3004254030955,2007.3004254030955,2007.3004254030955,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,3742.6370459329787,3742.6370459329787,3742.6370459329787,0.0,0.0,0.0,26808.185977538946
2011-04-29,24810.05535536745,15704.01970448472,29444.538165180315,24810.05535536745,24810.05535536745,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-2346.5197204033475,-2346.5197204033475,-2346.5197204033475,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-611.183099873464,-611.183099873464,-611.183099873464,0.0,0.0,0.0,22463.535634964104
2011-05-06,24819.225158599053,12705.152083660581,27181.1793685045,24819.225158599053,24819.225158599053,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4844.3775466991465,-4844.3775466991465,-4844.3775466991465,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-3109.040926169263,-3109.040926169263,-3109.040926169263,0.0,0.0,0.0,19974.847611899906
2011-05-13,24828.394961830654,10566.186083101114,25504.57267921509,24828.394961830654,24828.394961830654,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-6692.573098958295,-6692.573098958295,-6692.573098958295,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-4957.236478428412,-4957.236478428412,-4957.236478428412,0.0,0.0,0.0,18135.82186287236
2011-05-20,24837.564765062256,8930.870422983531,23603.850268149818,24837.564765062256,24837.564765062256,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8305.217111448788,-8305.217111448788,-8305.217111448788,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6569.880490918905,-6569.880490918905,-6569.880490918905,0.0,0.0,0.0,16532.34765361347
2011-05-27,24846.734568293858,7944.543982008553,22820.686811699277,24846.734568293858,24846.734568293858,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-9008.993311330765,-9008.993311330765,-9008.993311330765,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-7273.656690800879,-7273.656690800879,-7273.656690800879,0.0,0.0,0.0,15837.741256963092
2011-06-03,24855.9043717959,8681.38367402347,23453.686785114787,24855.9043717959,24855.9043717959,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8529.544139242818,-8529.544139242818,-8529.544139242818,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6794.207518712933,-6794.207518712933,-6794.207518712933,0.0,0.0,0.0,16326.360232553081
2011-06-10,24865.07417529794,9479.490106126164,24885.77919985858,24865.07417529794,24865.07417529794,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7792.119882451093,-7792.119882451093,-7792.119882451093,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6056.783261921208,-6056.783261921208,-6056.783261921208,0.0,0.0,0.0,17072.954292846847
2011-06-17,24874.243978799987,9460.738980010632,23896.841087095527,24874.243978799987,24874.243978799987,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7869.308892748614,-7869.308892748614,-7869.308892748614,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6133.972272218731,-6133.972272218731,-6133.972272218731,0.0,0.0,0.0,17004.935086051373
2011-06-24,24883.41378230203,8260.387324923706,23550.739556715173,24883.41378230203,24883.41378230203,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8623.473566883386,-8623.473566883386,-8623.473566883386,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6888.1369463535,-6888.1369463535,-6888.1369463535,0.0,0.0,0.0,16259.940215418643
2011-07-01,24892.58358607814,8338.452571887909,22841.92982991533,24892.58358607814,24892.58358607814,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8981.270766191938,-8981.270766191938,-8981.270766191938,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-7245.934145662052,-7245.934145662052,-7245.934145662052,0.0,0.0,0.0,15911.312819886203
2011-07-08,24901.75338985425,8584.445637682094,23720.703970896582,24901.75338985425,24901.75338985425,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8467.13536418605,-8467.13536418605,-8467.13536418605,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6731.798743656166,-6731.798743656166,-6731.798743656166,0.0,0.0,0.0,16434.6180256682
2011-07-15,24910.923193630362,9943.565291119408,24744.3777190097,24910.923193630362,24910.923193630362,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-7877.052045044522,-7877.052045044522,-7877.052045044522,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6141.715424514638,-6141.715424514638,-6141.715424514638,0.0,0.0,0.0,17033.87114858584
2011-07-22,24920.092997406475,9631.169621190522,24142.748021780928,24920.092997406475,24920.092997406475,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8171.970435920387,-8171.970435920387,-8171.970435920387,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6436.6338153905035,-6436.6338153905035,-6436.6338153905035,0.0,0.0,0.0,16748.12256148609
2011-07-29,24929.262801182584,8664.224679906707,23528.289829833302,24929.262801182584,24929.262801182584,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-9130.346670016359,-9130.346670016359,-9130.346670016359,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-7395.010049486475,-7395.010049486475,-7395.010049486475,0.0,0.0,0.0,15798.916131166225
2011-08-05,24938.43260484873,7405.741933828323,22792.53556741427,24938.43260484873,24938.43260484873,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-9632.529340655228,-9632.529340655228,-9632.529340655228,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-7897.192720125345,-7897.192720125345,-7897.192720125345,0.0,0.0,0.0,15305.903264193503
2011-08-12,24947.60240851488,7816.86433546667,24048.89335015271,24947.60240851488,24947.60240851488,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-9187.721837078121,-9187.721837078121,-9187.721837078121,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-7452.3852165482385,-7452.3852165482385,-7452.3852165482385,0.0,0.0,0.0,15759.880571436757
2011-08-19,24956.77221218103,8743.803336608109,23681.141349867037,24956.77221218103,24956.77221218103,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8563.107091120984,-8563.107091120984,-8563.107091120984,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-6827.7704705911,-6827.7704705911,-6827.7704705911,0.0,0.0,0.0,16393.665121060047
2011-08-26,24965.942015847177,8347.572143248852,23923.044289629455,24965.942015847177,24965.942015847177,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8594.786782731822,-8594.786782731822,-8594.786782731822,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6859.450162201938,-6859.450162201938,-6859.450162201938,0.0,0.0,0.0,16371.155233115354
2011-09-02,24975.111818216614,8456.416585283245,23990.72761117738,24975.111818216614,24975.111818216614,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8844.646536889715,-8844.646536889715,-8844.646536889715,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-7109.30991635983,-7109.30991635983,-7109.30991635983,0.0,0.0,0.0,16130.465281326899
2011-09-09,24984.28162058605,9800.327474536929,24364.69039118036,24984.28162058605,24984.28162058605,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-8114.335100265432,-8114.335100265432,-8114.335100265432,317.2247352458843,317.2247352458843,317.2247352458843,-2052.5613557757674,-2052.5613557757674,-2052.5613557757674,-6378.998479735547,-6378.998479735547,-6378.998479735547,0.0,0.0,0.0,16869.94652032062
2011-09-16,24993.451422955488,11047.43593916054,26775.895577911728,24993.451422955488,24993.451422955488,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-6266.62853439934,-6266.62853439934,-6266.62853439934,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-4531.291913869457,-4531.291913869457,-4531.291913869457,0.0,0.0,0.0,18726.822888556148
2011-09-23,25002.621225324925,12703.36622806553,27830.66599585152,25002.621225324925,25002.621225324925,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4743.828843623132,-4743.828843623132,-4743.828843623132,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-3008.492223093249,-3008.492223093249,-3008.492223093249,0.0,0.0,0.0,20258.792381701795
2011-09-30,25011.791027694362,13261.841191536894,27697.51647417842,25011.791027694362,25011.791027694362,0.0,0.0,0.0,-104.14212663981921,-104.14212663981921,-104.14212663981921,186.02050403900938,186.02050403900938,186.02050403900938,-31.71481925718753,-31.71481925718753,-31.71481925718753,24.03675369354083,24.03675369354083,24.03675369354083,243.02442341034077,243.02442341034077,243.02442341034077,-4664.150320267236,-4664.150320267236,-4664.150320267236,317.2247352458843,317.2247352458843,317.2247352458843,-2052.561355775768,-2052.561355775768,-2052.561355775768,-2928.8136997373517,-2928.8136997373517,-2928.8136997373517,0.0,0.0,0.0,20347.640707427126
